libv8.so	_ZN2v85debug8Coverage10ScriptDataC1EjNSt4__Cr10shared_ptrINS_8internal8CoverageEEE	v8::debug::Coverage::ScriptData::ScriptData(unsigned int, std::__Cr::shared_ptr<v8::internal::Coverage>)
libv8.so	_ZN2v85debug8Coverage10ScriptDataC2EjNSt4__Cr10shared_ptrINS_8internal8CoverageEEE	v8::debug::Coverage::ScriptData::ScriptData(unsigned int, std::__Cr::shared_ptr<v8::internal::Coverage>)
libv8.so	_ZN2v87CppHeap36CollectCustomSpaceStatisticsAtLastGCENSt4__Cr6vectorIN5cppgc16CustomSpaceIndexENS1_9allocatorIS4_EEEENS1_10unique_ptrINS_29CustomSpaceStatisticsReceiverENS1_14default_deleteIS9_EEEE	v8::CppHeap::CollectCustomSpaceStatisticsAtLastGC(std::__Cr::vector<cppgc::CustomSpaceIndex, std::__Cr::allocator<cppgc::CustomSpaceIndex> >, std::__Cr::unique_ptr<v8::CustomSpaceStatisticsReceiver, std::__Cr::default_delete<v8::CustomSpaceStatisticsReceiver> >)
libv8.so	_ZN2v87Isolate13MeasureMemoryENSt4__Cr10unique_ptrINS_21MeasureMemoryDelegateENS1_14default_deleteIS3_EEEENS_22MeasureMemoryExecutionE	v8::Isolate::MeasureMemory(std::__Cr::unique_ptr<v8::MeasureMemoryDelegate, std::__Cr::default_delete<v8::MeasureMemoryDelegate> >, v8::MeasureMemoryExecution)
libv8.so	_ZN2v87Isolate18SetMetricsRecorderERKNSt4__Cr10shared_ptrINS_7metrics8RecorderEEE	v8::Isolate::SetMetricsRecorder(std::__Cr::shared_ptr<v8::metrics::Recorder> const&)
libv8.so	_ZN2v87Isolate19RetryCustomAllocateENSt4__Cr8functionIFbvEEE	v8::Isolate::RetryCustomAllocate(std::__Cr::function<bool ()>)
libv8.so	_ZN2v87Isolate22SetAddCrashKeyCallbackEPFvNS_10CrashKeyIdERKNSt4__Cr12basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEE	v8::Isolate::SetAddCrashKeyCallback(void (*)(v8::CrashKeyId, std::__Cr::basic_string<char, std::__Cr::char_traits<char>, std::__Cr::allocator<char> > const&))
libv8.so	_ZN2v87Isolate26SetCrashKeyStringCallbacksENSt4__Cr8functionIFPvPKcNS_12CrashKeySizeEEEENS2_IFvS3_NS1_17basic_string_viewIcNS1_11char_traitsIcEEEEEEE	v8::Isolate::SetCrashKeyStringCallbacks(std::__Cr::function<void* (char const*, v8::CrashKeySize)>, std::__Cr::function<void (void*, std::__Cr::basic_string_view<char, std::__Cr::char_traits<char> >)>)
libv8.so	_ZN2v87Isolate35SetReleaseCppHeapCallbackForTestingEPFvNSt4__Cr10unique_ptrINS_7CppHeapENS1_14default_deleteIS3_EEEEE	v8::Isolate::SetReleaseCppHeapCallbackForTesting(void (*)(std::__Cr::unique_ptr<v8::CppHeap, std::__Cr::default_delete<v8::CppHeap> >))
libv8.so	_ZN2v87Isolate38ValidateAndCanonicalizeUnicodeLocaleIdENSt4__Cr17basic_string_viewIcNS1_11char_traitsIcEEEE	v8::Isolate::ValidateAndCanonicalizeUnicodeLocaleId(std::__Cr::basic_string_view<char, std::__Cr::char_traits<char> >)
libv8.so	_ZN2v87Message22PrintCurrentStackTraceEPNS_7IsolateERNSt4__Cr13basic_ostreamIcNS3_11char_traitsIcEEEEPFbS2_NS_5LocalINS_6StringEEEE	v8::Message::PrintCurrentStackTrace(v8::Isolate*, std::__Cr::basic_ostream<char, std::__Cr::char_traits<char> >&, bool (*)(v8::Isolate*, v8::Local<v8::String>))
libv8.so	_ZN2v87sampler11AtomicGuardC1EPNSt4__Cr6atomicIbEEb	v8::sampler::AtomicGuard::AtomicGuard(std::__Cr::atomic<bool>*, bool)
libv8.so	_ZN2v87sampler11AtomicGuardC2EPNSt4__Cr6atomicIbEEb	v8::sampler::AtomicGuard::AtomicGuard(std::__Cr::atomic<bool>*, bool)
libv8.so	_ZN2v88internal10CpuProfileC1EPNS0_11CpuProfilerEjPKcNS_19CpuProfilingOptionsENSt4__Cr10unique_ptrINS_24DiscardedSamplesDelegateENS7_14default_deleteIS9_EEEE	v8::internal::CpuProfile::CpuProfile(v8::internal::CpuProfiler*, unsigned int, char const*, v8::CpuProfilingOptions, std::__Cr::unique_ptr<v8::DiscardedSamplesDelegate, std::__Cr::default_delete<v8::DiscardedSamplesDelegate> >)
libv8.so	_ZN2v88internal10CpuProfileC2EPNS0_11CpuProfilerEjPKcNS_19CpuProfilingOptionsENSt4__Cr10unique_ptrINS_24DiscardedSamplesDelegateENS7_14default_deleteIS9_EEEE	v8::internal::CpuProfile::CpuProfile(v8::internal::CpuProfiler*, unsigned int, char const*, v8::CpuProfilingOptions, std::__Cr::unique_ptr<v8::DiscardedSamplesDelegate, std::__Cr::default_delete<v8::DiscardedSamplesDelegate> >)
libv8.so	_ZN2v88internal10HeapNumber20HeapNumberShortPrintERNSt4__Cr13basic_ostreamIcNS2_11char_traitsIcEEEE	v8::internal::HeapNumber::HeapNumberShortPrint(std::__Cr::basic_ostream<char, std::__Cr::char_traits<char> >&)
libv8.so	_ZN2v88internal10RegExpTree5PrintERNSt4__Cr13basic_ostreamIcNS2_11char_traitsIcEEEEPNS0_4ZoneE	v8::internal::RegExpTree::Print(std::__Cr::basic_ostream<char, std::__Cr::char_traits<char> >&, v8::internal::Zone*)
libv8.so	_ZN2v88internal10ShortPrintENS0_6TaggedINS0_6ObjectEEERNSt4__Cr13basic_ostreamIcNS4_11char_traitsIcEEEE	v8::internal::ShortPrint(v8::internal::Tagged<v8::internal::Object>, std::__Cr::basic_ostream<char, std::__Cr::char_traits<char> >&)
